display_name,normalized_name,aftership_slug,seventeen_track_key,country_iso,url
East Wind Express,east wind express,,100756,TW,http://east-wind.com.tw/
EASTLIGHT LOGISTICS ZAMBIA,eastlight logistics zambia,,101277,ZM,https://eastlight.org/
Easy,easy,,191375,US,http://easy-express-global.com/
Easy Express,easy express,easy-express,,,
Easy Mail,easy mail,easy-mail,100194,GR,https://www.easymail.gr/en/
Easy Way,easy way,,100075,RU,https://easyway.ru/
EasyGet,easyget,,100095,UA,https://www.easyget.com.ua/
Easyparcel,easyparcel,easyparcel,,,
EasyRoutes,easyroutes,easyroutes,,,
EasySeller,easyseller,,190824,CN,http://tms.easyseller.com/
easyshipsping,easyshipsping,,191869,CN,https://easyshipsping.com/
Eazport,eazport,,191589,CN,https://www.eazport.com/
Ebaza,ebaza,,190527,CN,http://www.ebazorgroup.com/
EBOEXP,eboexp,,190579,CN,http://www.eboexp.com/
ECexpress,ecexpress,ecexpress,190187,CN,http://www.ecexpress.com.cn/
ECG,ecg,,190502,CN,http://www.ecgexpress.com/
ECGO,ecgo,,190817,CN,http://www.ecgo.group/
EChain,echain,,191472,CN,https://www.echainjp.com/
ECHEERS,echeers,,191017,CN,http://www.linktosg.com/
Echo,echo,echo,,,
Echo Global Logistics,echo global logistics,,100684,US,https://www.echo.com/
ECMS,ecms,,190168,CN,http://www.ecmsglobal.com/
ECMS International Logistics Co.,ecms international logistics co,ecms,,,
ECO EXPRESS,eco express,,101168,AE,https://app.ecofreight.ae/
Eco Freight,eco freight,ecofreight,,,
Ecom Express,ecom express,ecom-express,100099,IN,https://ecomexpress.in/
ECOSCOOTING,ecoscooting,ecoscooting,100435,ES,https://www.ecoscooting.com/
ECOTRACK,ecotrack,,100485,DZ,https://ecotrack.dz/
eCourier,ecourier,,100947,BD,https://ecourier.com.bd/
ecParcel,ecparcel,ecparcel,,,
ECWHARF,ecwharf,,191132,CN,http://www.ecwharf.com/
ED POST,ed post,,190376,CN,http://www.666post.com/
EDASUN,edasun,,191310,CN,http://edasunil.com/
eDeliver,edeliver,,190562,CN,http://www.e-delivering.com/
EDI Express Inc,edi express inc,,100957,US,https://www.ediexpressinc.com/
EDL,edl,,190261,CN,http://www.1dlexpress.com/
Edlon Logistics,edlon logistics,,190423,CN,http://www.szedlon.com/
EFS (E-commerce Fulfillment Service),efs e commerce fulfillment service,efs,100306,KR,http://efs.asia/
EFW SHIPMENT TRACKING,efw shipment tracking,,101310,US,https://efwtrack.com/
EGL World,egl world,egl-world,,,
EGXPRESS,egxpress,,101071,EG,https://www.egyptexpress.com.eg/
Egypt Post,egypt post,,5021,EG,http://www.egyptpost.org/
Ekart,ekart,ekart,100056,IN,https://ekartlogistics.com/
Ekol Lojistik,ekol lojistik,ekol-api,,,
Eksprespasta,eksprespasta,,100902,LV,https://expresspasts.lv/
Eli Express,eli express,,100464,TR,https://eliexpress.com.tr/
ELIAN,elian,,191214,CN,http://www.elianpost.com/
Elite Co.,elite co,,100647,AE,https://www.go.elite-co.com/
Elite Express,elite express,elite-co,,,
ELTA,elta,,7071,GR,http://www.elta.gr/
ELTA Courier,elta courier,,100179,GR,https://www.elta-courier.gr/
ELTA Hellenic Post,elta hellenic post,elta-courier,,,
EM Freight,em freight,tomydoor,,,
eMEGA,emega,emega,101209,AU,https://track.emega.com.au/
Emile,emile,emile,,,
Emile Corp,emile corp,,191139,CA,http://www.emileps.com/
Emirates Courier Express,emirates courier express,emiratescx-webhook,,,
Emirates Post,emirates post,emirates-post,5031,AE,https://emiratespost.ae/
Emiro,emiro,emiro,,,
Emons,emons,,101039,DE,https://emons.com/
Emotrans,emotrans,,101450,DE,https://portal.emotrans-global.com/
EMPS Express,emps express,empsexpress,,,
EMS,ems,ems,,,
EMS (Express Mail Service),ems express mail service,,100685,,https://www.ems.post/
EMU,emu,,101099,UZ,https://emu.uz/
Endeavour Delivery,endeavour delivery,endeavour-delivery,,,
endicia,endicia,,100427,US,https://www.endicia.com/
Energo Logistic,energo logistic,energologistic,,,
Enterprise des Poste Lao,enterprise des poste lao,,12011,LA,http://www.laopost.com.la/
Enterprise des Poste Lao (APL),enterprise des poste lao apl,,12016,LA,http://www.laopostapl.com/
Entrego,entrego,,100822,PH,https://entrego.com.ph/
envía (envia),envi a envia,,100993,CO,https://envia.co/
Envialia,envialia,envialia,100432,ES,https://www.envialia.com/
Envialia Reference,envialia reference,envialia-reference,,,
Envoi,envoi,envoi,,,
Eparcel,eparcel,,191859,US,https://eparcelus.com/
eParcel Korea,eparcel korea,eparcel-kr,100718,KR,https://eparcel.kr/
EPE OWOS,epe owos,,191378,CN,https://chaodajian.com/
EPOS,epos,,190099,CN,http://www.58epos.com/
ePOST (인터넷우체국),epost 인터넷우체국,,11051,KR,http://www.epost.go.kr/
ePOST (인터넷우체국)(Domestic),epost 인터넷우체국 domestic,,11054,KR,https://service.epost.go.kr/iservice/usr/trace/usrtrc001k01.jsp
ePost Global,epost global,epostglobal,100028,US,https://epostglobalshipping.com/
EPP,epp,,190321,CN,http://www.epsglobe.com/
EPS,eps,,190028,CN,http://www.epsglobe.com/
EPS CROSS BORDER,eps cross border,,190746,CN,http://www.eps56.com/
EQT,eqt,,190185,CN,http://www.17post56.com/
Equator Intl,equator intl,,191088,CN,http://www.equatorintl.com.cn/
Equatorial Supply Chain,equatorial supply chain,,190735,CN,http://chidaogroup.com/
Equick,equick,,190136,CN,http://www.equick.cn/
Equick China,equick china,equick-cn,,,
escbest,escbest,,190289,CN,http://www.escbest.com
ESD,esd,,190929,CN,https://www.szesd56.com/
ESE,ese,,190242,CN,http://e-se.cn/
eShip,eship,,100627,MX,https://myeship.co/
eShiper发件网,eshiper发件网,,190539,CN,http://www.eshiper.com/
eShipper,eshipper,eshipper,100428,CA,https://www.eshipper.com/
Eshipping,eshipping,eshipping,,,
Eshun,eshun,,190075,CN,http://www.zes-express.com/
Eshun international Logistic,eshun international logistic,zes-express,,,
ESI Delivery Service,esi delivery service,,101387,US,https://www.esideliveryservice.com/
EsigetExpress,esigetexpress,,100558,CN,https://esiget.com/
ESL,esl,,191221,CN,http://www.flashexp.com.cn/
ESM,esm,,191534,CN,http://www.yiwangda.cn/
Esnad Express,esnad express,,100103,SA,https://www.esnadexpress.com/
ESP,esp,,191390,JP,https://www.espoirer.com/
espoirer,espoirer,espoirer,,,
Espost,espost,,190444,CN,http://www.espost.es/
Essers,essers,essers-api,,,
Estafeta,estafeta,estafeta,100139,MX,https://www.estafeta.com/
Estafeta USA,estafeta usa,,100819,US,https://estafetausa.com/
Estes,estes,estes,100221,US,https://www.estes-express.com/
Estes Forwarding Worldwide,estes forwarding worldwide,efwnow-api,100964,US,https://efwnow.com/
ESX Logistics,esx logistics,,190275,CN,http://www.8starexpress.com/
ETEEN,eteen,,190462,CN,http://www.eteenlog.com/
Ethiopian Post,ethiopian post,,5051,ET,http://www.ethiopostal.com/
Etomars,etomars,etomars,,,
Etonas,etonas,etonas,,,
eTotal Solution Limited,etotal solution limited,etotal,,,
eTower,etower,etower,,,
ETTON,etton,,191982,CN,https://www.etton-log.com/
EU Fleet Solutions,eu fleet solutions,eu-fleet-solutions,,,
EUK,euk,,190906,CN,http://www.e-youke.com/
Euro ECommerce,euro ecommerce,,101290,PL,https://eurocommerce.pl/en/
Eurodifarm,eurodifarm,edf-ftp,,,
Eurodis,eurodis,eurodis,100196,AT,https://eurodis.com/
EuroExpress,euroexpress,,100526,BA,https://www.euroexpress.ba/
Europacket+,europacket,europaket-api,,,
Eushipments,eushipments,,101442,BG,https://eushipments.com/
Evdemo lojistik,evdemo lojistik,,101292,TR,https://www.evdemolojistik.com/
EVERWIN,everwin,,190494,CN,https://www.evertowin.com/
EVRi,evri,myhermes-uk,100331,GB,https://www.evri.com/
Evropat,evropat,,101323,BG,https://evropat.bg/
EWE Global Express,ewe global express,ewe,190412,CN,http://www.ewe.com.au/
EWS,ews,,190026,CN,http://epost.8dt.com/
Excel Transportation,excel transportation,,100914,US,https://www.exceltransportation.com/
Exclusive Delivery Network,exclusive delivery network,,101093,GB,https://edn.ltd/
ExelDirect,exeldirect,,100994,GB,https://exlinternationaldelivery.com/
Exelot,exelot,,100032,IL,http://www.exelot.com/
Exelot Ltd.,exelot ltd,exelot-ftp,,,
Exmate,exmate,,101443,KR,https://pod.exmate.net/
Expeditors,expeditors,,100270,US,https://www.expeditors.com/
ExPlus,explus,,190574,CN,https://www.explus56.com
Express Courier International,express courier international,,100328,US,https://expresscourierintl.com/
Express Courier Link,express courier link,,100708,PK,https://xpresscourierlink.com/
Express One,express one,,100265,HU,https://expressone.hu/
Express One (BG),express one bg,,101091,BG,https://expressone.bg/
Express One (EN),express one en,,199999,HU,
Express One (SI),express one si,,101364,SI,https://expressone.si/si
Expressgodo Logistics,expressgodo logistics,,101092,GB,https://expressgodo.com/
expresso padrão,expresso padra o,,101332,BR,https://spx.com.br/en
EXPRESSONE,expressone,expressone,,,
ExwWorld,exwworld,,190493,CN,http://www.exwworld.cn/
EZPOST,ezpost,,101244,KR,https://ems.epost.go.kr/
Fafalux,fafalux,,190969,CN,http://www.fafalux.vip/
fairsenden,fairsenden,fairsenden-api,,,
FamaFutar,famafutar,,100523,HU,https://famafutar.hu/
FamiPort,famiport,,100227,TW,https://www.famiport.com.tw/
FAN Courier,fan courier,,100629,RO,https://www.fancourier.ro/
FAN Courier (EU),fan courier eu,,100800,RO,https://fancourier.eu/
FAN COURIER EXPRESS,fan courier express,fan,,,
FANKU,fanku,,190691,CN,http://topfba56.com/
Fanno,fanno,,100376,CN,https://www.fannoshop.com/
FAR international,far international,far-international,190152,CN,http://www.far800.com/
FARGO,fargo,,100310,UZ,http://fargo.uz/
FarGood,fargood,fargood,190399,CN,http://www.fargoodexpress.com/
Faroe Post,faroe post,,96021,FO,http://www.posta.fo/
Fast & Furious,fast furious,fnf-za,,,
Fast and Furious,fast and furious,,100779,ZA,https://www.fnf.co.za/
Fast Despatch,fast despatch,,100158,GB,https://fastdespatch.com/
Fast Despatch Logistics Limited,fast despatch logistics limited,fastdespatch,,,
FAST EXPRESS,fast express,,100301,TR,https://www.fast-express.com/en/
Fast Express Cargo Pvt. Ltd,fast express cargo pvt ltd,,100870,IN,https://www.fastexpresscargo.com/
Fast Horse Express (AU),fast horse express au,,100882,AU,https://au.fh.express/
Fast Horse Express (NZ),fast horse express nz,,100917,NZ,https://nz.fh.express/
Fast Horse Express (US),fast horse express us,,100918,US,https://us.fh.express/
Fast Vessel,fast vessel,,191497,CN,http://www.gdkc56.com/
Fastbox,fastbox,fastbox,,,
Fastbox (패스트박스),fastbox 패스트박스,,100772,KR,http://fastbox.co.kr/
FastEntegre Shipment,fastentegre shipment,,101021,TR,https://fastentegre.com/
faster,faster,,190916,CN,http://www.faster-net.site/
Faster Cargo,faster cargo,,191180,CN,http://www.faster.ae/
Fastfrate Group,fastfrate group,,101094,CA,https://www.fastfrate.com/
Fastgo,fastgo,,190541,CN,https://www.fastgo.com.au/
FASTIEXPRESS,fastiexpress,,100844,GB,https://fastiexpress.com/
Fastlinkagexpress,fastlinkagexpress,,100668,US,https://fastlinkagexpress.com/
Fastrak Services,fastrak services,fastrak-th,,,
Fastship Express,fastship express,fastship,,,
FASTSUPPLY,fastsupply,,190814,CN,http://www.fastsupply.cn/
Fasttrack,fasttrack,fasttrack,,,
Fastway (IE),fastway ie,,100068,IE,http://www.fastway.ie/
Fastway (ZA),fastway za,,100066,ZA,http://www.fastway.co.za/
Fastway Australia,fastway australia,aramex-au-api,,,
Fastway Ireland,fastway ireland,fastway-ireland,,,
Fastway Logistics,fastway logistics,,101110,VN,https://fastway.co/
Fastway New Zealand,fastway new zealand,fastway-nz,,,
Fastway South Africa,fastway south africa,fastway-za,,,
Faxe Cargo,faxe cargo,faxecargo,,,
Faxit,faxit,,101423,MA,https://faxit.ma/
FAXU IL,faxu il,,191675,CN,http://www.xmsfx56.com/
FBB,fbb,,190337,CN,http://www.ferryboatlogistics.com/
FC,fc,,191594,CN,http://www.xyzexpress.cn/
FCEX,fcex,,191466,CN,http://www.fengchi.top/
FCJY,fcjy,,190697,CN,http://www.fcgjwl.com/
FCKJ,fckj,,190314,CN,http://www.fckjexpress.com/
FD,fd,,191393,CN,http://www.fengdu56.com/
FDE,fde,,191659,CN,https://www.fardar.com/
FDSEXPRESS,fdsexpress,fdsexpress,,,
FedEx France Domestic,fedex france domestic,,100854,FR,https://www.fedex.com/fr-fr/tracking/domestic.html
Fedex Group,fedex group,,101393,US,https://www.fedex.com/
FedEx International MailService®,fedex international mailservice,fedex-fims,,,
FedEx®,fedex,fedex,100003,US,https://www.fedex.com/
FedEx® Cross Border,fedex cross border,fedex-crossborder,,,
FedEx® Cross Border (UK),fedex cross border uk,,100841,GB,https://crossborder.fedex.com/
FedEx® Freight,fedex freight,fedex-freight,,,
FedEx® International Connect (FIC),fedex international connect fic,,100222,GB,https://fictracking.fedex.com/
FedEx® Poland,fedex poland,,100261,PL,https://www.fedex.com/pl-pl/home.html
FedEx® Poland Domestic,fedex poland domestic,opek,,,
Feihong Technology,feihong technology,,192031,CN,https://www.szfh56.com/
Feishu,feishu,,191674,CN,http://feishu56.com/
Femtoo,femtoo,,191643,CN,http://www.femtoo.cn/
FengDa,fengda,,191926,CN,https://fengda.site
Fengji Global,fengji global,,190903,CN,http://www.jb-wwsc.com/
Fercam,fercam,,100458,IT,https://www.fercam.com/
FERCAM Logistics & Transport,fercam logistics transport,fercam,,,
fermopoint,fermopoint,,100533,IT,https://www.fermopoint.it/
FF Express,ff express,,190788,CN,https://www.yiyanjc.com/
FF Logistics,ff logistics,,191835,CN,https://www.logisticsff.com/
FG DELIVERY,fg delivery,,101316,IT,http://www.fgdelivery.it/
Fiege Logistics,fiege logistics,fiege,,,
Fiege Netherlands,fiege netherlands,fiege-nl,100967,DE,https://websped-netherlands.fiege.com/
Fiji Post,fiji post,,6031,FJ,http://www.postfiji.com.fj/
FIMILE,fimile,,101319,US,https://www.fimile.com/
Fin Mile,fin mile,finmile,,,
FinalStep,finalstep,,101216,US,http://www.finalstepexpress.com/
First Flight Couriers,first flight couriers,first-flight,100682,AE,https://firstflightme.com/
FIRST FLIGHT SINGAPORE,first flight singapore,,100894,SG,https://www.firstflight.com.sg/
First Fly Express,first fly express,,100990,IN,https://firstflyexpress.com/
First Global Logistics,first global logistics,,100393,NZ,https://www.firstgloballogistics.co.nz/
First Logistics,first logistics,firstlogistics,,,
FIRST UNION,first union,,191134,CN,https://ipostunion.com/
FirstMile,firstmile,firstmile,100191,MY,https://firstmile.com/
FitzMark,fitzmark,fitzmark-api,,,
Fizzpa ( فيزبا),fizzpa فيزبا,,100853,SA,https://fizzpa.net/
FJEX,fjex,,190353,CN,http://www.fujexp.com/
FL,fl,,191075,CN,http://www.fly-cnexp.com/
Flash Express,flash express,flashexpress,,,
Flash Express (LA),flash express la,,100482,LA,https://www.flashexpress.la/
Flash Express (MY),flash express my,,100481,MY,https://www.flashexpress.my/
Flash Express (TH),flash express th,,100235,TH,https://www.flashexpress.co.th/
Flash Express PH,flash express ph,flashexpress-ph-api,100480,PH,https://www.flashexpress.ph/
Flash News,flash news,,190939,CN,http://www.kxun56.com/
Flash Routes,flash routes,,101208,CA,http://www.flashroutes.com/
FlashGo,flashgo,,191483,US,https://www.flashgoinc.com/
FLEETAN,fleetan,,190981,CN,https://www.fleetan.com/
FleetEx,fleetex,,191298,CA,https://fleetexpress.ca/
FleetOptics,fleetoptics,fleetopticsinc,101035,CA,https://fleetopticsinc.com/
FleetTurbo,fleetturbo,,191412,US,https://www.fleetturbo.com/
FLEX,flex,,192110,CN,http://www.flex56.com/
Flickpost,flickpost,,100651,MY,https://flickpost.co/
Flight Logistics,flight logistics,,100986,GB,https://www.flightlg.com/
Flight Logistics Group,flight logistics group,flightlg,,,
Flip Post,flip post,,100094,RU,https://flippost.com/
FlipXpress,flipxpress,flipxp,,,
Fliway,fliway,fliway-api,100654,NZ,https://fliway.com/
Floship,floship,floship,,,
Flow Progressive Logistics,flow progressive logistics,,101317,SA,https://www.flowpl.com/
FLS,fls,,190731,CN,http://fls.aprche.net/
Flyfast,flyfast,,190932,CN,http://www.flyfastgz.com/
FLYING FISH SHIPPING,flying fish shipping,,191645,CN,https://ffl-tech.com/
Flyking,flyking,,100937,IN,http://www.flyking.in/
FLYT,flyt,,190002,CN,http://www.flytexpress.com/
Flyt Express,flyt express,flytexpress,,,
FMX,fmx,fmx,100532,MY,https://www.fmx.asia/
FNAC DARTY,fnac darty,fnacdarty-sftp,,,
FOLY,foly,,191606,CN,http://www.foly-eu.com/
Fonsen Logistics,fonsen logistics,fonsen,,,
FOREST,forest,,191566,CN,https://www.forestshipping.cn/
ForestLeopard,forestleopard,,191061,CN,https://www.forestleopard.com/
forrun Pvt Ltd (Arpatech Venture),forrun pvt ltd arpatech venture,forrun,,,
FORTIS,fortis,,191272,GB,https://www.gylgw.top
FORUNG,forung,,191598,CN,http://www.forung.com/
Forward,forward,,100817,US,https://www.forwardair.com/
Forward Air,forward air,forwardair,,,
Forza Delivery,forza delivery,,100513,GT,https://forzadelivery.com/
Four Seasons,four seasons,,190322,CN,http://www.fourseasonsfly.net/
FOXPOST,foxpost,,100380,HU,https://www.foxpost.hu/
FPS Logistics,fps logistics,,100234,IN,http://www.fpslogistics.in/
FragilePAK,fragilepak,fragilepak-sftp,101409,US,https://tracking.agentgrid.net/progistics/#
France Express,france express,,100936,FR,https://www.france-express.com/
Franch Express,franch express,,100602,IN,http://www.franchexpress.com/
Frayun,frayun,,190505,CN,https://www.frayun.com/
Freedom SCM,freedom scm,,191122,CN,https://freedomscm.com
Freightquote by C.H. Robinson,freightquote by c h robinson,freightquote,100773,US,https://www.freightquote.com/
Frete Rápido,frete ra pido,freterapido,,,
FriendShip,friendship,,191487,CN,https://www.xfriendship.com/
FRONTdoor Collective,frontdoor collective,frontdoorcorp,,,
Frontierscs,frontierscs,frontier-api,,,
Frontline Freight,frontline freight,,100899,US,http://frontlinefreightinc.com/
FS,fs,,191543,CN,https://fengsheng56.com/
FSD,fsd,,191084,CN,http://www.shenzhenshifeisuda.com/
FSDGZ,fsdgz,,191015,CN,http://www.fqd56.com/
FSGJ,fsgj,,190371,CN,http://kd1913.com/
FSQH,fsqh,,190727,CN,http://www.fsqh.hailei2018.com/Default.aspx
FSTCARGO,fstcargo,,191365,CN,https://www.gzfst.cn/
Fstexpress,fstexpress,,100681,AU,http://www.fstexpress.com.au/
Fudu Logistics,fudu logistics,,191246,CN,http://www.szfd56.com/
Fuhai Wulian,fuhai wulian,,190591,CN,http://www.fuhai618.com/
FUJIE EXPRESS,fujie express,fujexp,,,
Fukuyama Transporting (福山通運),fukuyama transporting 福山通運,,100599,JP,https://corp.fukutsu.co.jp/
Fulfilla,fulfilla,fulfilla,100760,GI,https://fulfilla.net/
Fulfillant,fulfillant,,190534,CN,https://www.fulfillant.com/
Fulfillmen,fulfillmen,fulfillmen,190528,CN,https://www.fulfillmen.com/
Fulfillment Bridge,fulfillment bridge,,101043,HK,https://fulfillmentbridge.com/
Furdeco,furdeco,furdeco,100881,GB,https://furdeco.co.uk/
Furniture Logis,furniture logis,,101291,ES,https://furniturelogis.es/
Fuuffy,fuuffy,,101102,HK,https://www.fuuffy.com/
FUXINGJ,fuxingj,,192105,CN,http://hb1ufkdxjobizoyd.hk.rtb56.com/
FUYI CARGO,fuyi cargo,,191894,CN,http://www.fuyicargo.com/
FX EXPRESS,fx express,,191821,CN,http://www.fuxinscm.com
FXYL,fxyl,,191918,CN,https://xylships.com/
FYGJ,fygj,,192065,CN,http://www.feiyangexpress.cn/
FZEX,fzex,,191266,CN,http://www.fzex.cc/
FZR,fzr,,191074,CN,http://www.fzrexp.com/
G-BILLION,g billion,,191190,CN,https://web.eg-dex.com/
G.I.G,g i g,gwlogis-api,,,
G.L.E. Colombia,g l e colombia,,101418,CO,https://www.glecolombia.com/
GAASH Worldwide,gaash worldwide,,100145,IL,https://gaashwd.com/
GAC,gac,gac-webhook,,,
GAEA,gaea,,191385,CN,http://www.gaea-cn.com/
Gande,gande,,190901,CN,http://www.cngood56.com/
GANGBAO Supplychain,gangbao supplychain,gangbao,,,
Gate Link Logistics,gate link logistics,,100317,NL,https://www.gatelinklogistics.com/
Gati,gati,,100717,IN,https://www.gati.com/
Gati (CN),gati cn,,190119,CN,http://www.gaticn.com/
Gati-KWE,gati kwe,gati-kwe,,,
GBA Services Ltd,gba services ltd,gba,,,
Gbox,gbox,,191570,CN,https://www.xygbox.com/
GBS,gbs,,190953,CN,http://www.q9610.com/
GBS-Broker,gbs broker,,100313,RU,https://gbs-broker.ru/
GBtechnology,gbtechnology,,100754,JP,https://gbtec722.co.jp/
GC Express,gc express,gcx,,,
GCC56,gcc56,,191259,CN,http://www.gcc56.cn/
GCH,gch,,191892,CN,http://www.shihua56.cn/
GCX,gcx,,100173,IL,https://gcx.co.il/home/
GD 360zebra,gd 360zebra,,191652,CN,https://keforward.com/
GD Express,gd express,,100150,MY,https://www.gdexpress.com/
GDE,gde,,190786,CN,http://www.gde56.com/
GDEX,gdex,gdex,,,
GDJN,gdjn,,191060,CN,http://www.fd-exp.com/
Gdyhwl,gdyhwl,,190754,CN,https://www.gdyhwl.cn/
Gebrüder Weiss,gebru der weiss,gw-world,,,
Gebrüder Weiss (GW),gebru der weiss gw,,100431,AT,https://www.gw-world.com/
Gefco,gefco,,100424,FR,https://www.gefco.net/en/
Geis,geis,,100141,CZ,https://www.geis-group.cz/
Geis (PL),geis pl,,101067,PL,https://www.geis.pl/
Geis CZ,geis cz,geis,,,
Gel Express Logistik,gel express logistik,gel-express,100396,DE,https://www.gel-express.de/
GEM Worldwide,gem worldwide,gemworldwide,,,
General Post Office,general post office,,90021,AI,http://www.aps.ai/
Geniki Taxydromiki,geniki taxydromiki,taxydromiki,100224,GR,https://www.taxydromiki.com/en/
Genka Express,genka express,,100962,MX,https://www.genka.mx/
GEODIS,geodis,,100356,SG,http://www.geodis.com/
GEODIS - Distribution & Express,geodis distribution express,geodis-api,,,
Geodis MyParcel,geodis myparcel,geodis-usa-api,,,
GeodisPL,geodispl,,101156,PL,https://strefaklienta.pekaes.geodis.pl/
Georgian Post,georgian post,gpost,7031,GE,http://gpost.ge/
Germany (DE),germany de,,199995,DE,https://www.dhl.de/
GermanyAG (DE),germanyag de,,199994,DE,https://www.deutschepost.de/
GESC,gesc,,191046,CN,http://www.xmgesc.cn/
GESWL Express,geswl express,geswl,,,
GetGive,getgive,,101189,IN,https://dispatchex.com/
Gexin International Logistics,gexin international logistics,,191587,CN,http://www.gzgx56.com/
GFL Logística,gfl logi stica,,100575,BR,http://www.gflogistica.com.br/
GFS,gfs,,190672,CN,http://www.grand-freight.com/
GFS Seeker,gfs seeker,,100578,GB,https://seeker.gfsdeliver.com/
GFS Xpress,gfs xpress,,100723,KG,http://www.gfsxpress.com/
GG,gg,,191349,CN,http://www.szgg56.com/
Ghana Post,ghana post,,7051,GH,http://www.ghanapost.com.gh/
GHD,ghd,,191208,CN,http://www.expghd.com/
GHL,ghl,,190656,CN,http://www.ghlcn.com/
GHL Logistics,ghl logistics,,100202,BE,https://ghllogistics.be/
GHN (Giao Hàng Nhanh),ghn giao ha ng nhanh,,100593,VN,https://ghn.vn/
Giao hàng nhanh,giao ha ng nhanh,ghn,,,
Gibraltar Post,gibraltar post,,90061,GI,http://www.royalgibraltar.post/
GIG Logistics,gig logistics,,101074,NG,https://www.giglogistics.com/
GigaCloud Technology Inc,gigacloud technology inc,,101034,US,https://www.gigacloudtech.com/
GIMEN,gimen,,190398,CN,http://www.gimen56.com/
Gio Express,gio express,,100960,US,https://gio.e-courier.com/
GIO Express Inc,gio express inc,gio-ecourier,,,
GKE Logistics,gke logistics,,101422,VN,https://www.gkelogistics.com/
GlavDostavka,glavdostavka,,100169,RU,https://glav-dostavka.ru/
GLEX,glex,,190879,CN,http://www.glex.net.cn/
"Global Commercial Technology Co.,LTD.",global commercial technology co ltd,,100739,TW,https://www.global-business.com.tw/
Global Eco,global eco,,100983,GB,https://globaleco.app/
Global Express,global express,,100470,ID,http://tongtuexpress.com/
Global Logistics,global logistics,,191359,CN,http://www.huanqiuabc.com/
Global Net,global net,,191523,CN,https://globalnetcn.com/
Global Post,global post,goglobalpost,100429,US,https://www.goglobalpost.com/
Global Rapid Delivery,global rapid delivery,,191839,CN,https://www.global-express168.com/
Global Speed Link,global speed link,,191849,CN,http://www.huanqiugj.com
Global-FLS,global fls,,191626,CN,http://flsspeed.com/
GLOBALTRANS,globaltrans,,100300,ES,https://www.globaltrans.es/
GlobalTranz,globaltranz,globaltranz,,,
Globavend,globavend,globavend,,,
Globegistics Inc.,globegistics inc,globegistics,,,
GlobKurier.pl,globkurier pl,,100873,PL,https://www.globkurier.pl/
Glovo,glovo,glovo,100433,ES,https://glovoapp.com/
GLS,gls,gls,100005,GB,https://gls-group.eu/EU/en/home
GLS (CZ),gls cz,,100281,CZ,https://gls-group.eu/CZ/en/home
GLS (DE),gls de,,101070,DE,https://www.gls-pakete.de/
GLS (FR),gls fr,,101272,FR,https://gls-group.eu/FR/fr/home/
GLS (HU),gls hu,,100280,HU,https://gls-group.eu/HU/en/home
GLS (IT),gls it,,100024,IT,https://www.gls-italy.com/
GLS (NL),gls nl,,100384,NL,https://www.gls-info.nl/
GLS (PT),gls pt,,100316,PT,https://www.gls-portugal.pt/
GLS (RO),gls ro,,100284,RO,https://gls-group.eu/RO/en/home
GLS (SI),gls si,,100283,SI,https://gls-group.eu/SI/en/home
GLS (SK),gls sk,,100282,SK,https://gls-group.eu/SK/en/home
GLS (US),gls us,,100305,US,https://www.gls-us.com/
GLS Canada (Dicom),gls canada dicom,,100208,CA,https://gls-canada.com/
GLS Croatia,gls croatia,gls-croatia,100207,HR,https://gls-group.eu/HR/en/home
GLS Czech Republic,gls czech republic,gls-cz,,,
GLS France,gls france,gls-fr-ftp,,,
GLS General Logistics Systems Slovakia s.r.o.,gls general logistics systems slovakia s r o,gls-slovakia,,,
GLS Group,gls group,,101109,GB,https://gls-group.eu/
GLS Hungary,gls hungary,gls-hun,,,
GLS Italy,gls italy,gls-italy,,,
GLS Logistic Systems Canada Ltd./Dicom,gls logistic systems canada ltd dicom,dicom,,,
GLS Netherlands,gls netherlands,gls-netherlands,,,
GLS Portugal (National),gls portugal national,,100646,PT,https://www.gls-portugal.pt/
GLS Romania,gls romania,gls-romania,,,
GLS Slovenia,gls slovenia,gls-slovenia,,,
GLS Spain,gls spain,gls-spain,,,
GLS Spain (National),gls spain national,,100189,ES,https://www.gls-spain.es/en/
GLS US Freight,gls us freight,gls-us-freight,,,
GLS USA,gls usa,gso-api,,,
GLSSpainASM(ES),glsspainasm es,,199992,ES,https://www.gls-spain.es/
GLT Express,glt express,,100545,US,https://gltmena.com/
GLY,gly,,191868,CN,http://gly-express.com/
GMS Worldwide Express,gms worldwide express,,100953,IN,https://www.gmsworldwide.com/
Go Express and logistics,go express and logistics,general-overnight,,,
Go Logistics,go logistics,,101064,AU,https://gologistics.com.au/
GO Logistics & Storage,go logistics storage,gols,,,
Go People,go people,gopeople,,,
Go Rush,go rush,gorush,,,
GO! Express,go express,,100963,DE,https://www.general-overnight.com/
GO2 LOGISTICS,go2 logistics,,101174,US,https://trace.goto-logistics.com/
Go4,go4,,100411,SK,https://www.go4.sk/
GoBolt,gobolt,gobolt,101116,CA,https://www.gobolt.com/
GoFast,gofast,,190623,CN,http://www.gofastcn.com/
GOFO,gofo,gofo-express,100996,US,https://www.gofo.com/
GOFO France,gofo france,gofoexpress-fr,191150,FR,https://www.gofo.com/fr/
GOFO Iberia,gofo iberia,,192107,ES,https://www.gofo.com/es/
